Brand,Model,Specifications
BLU,Studio One Plus,"[{'Network': {'Technology': 'GSM / HSPA / LTE'}}, {'Launch': {'Announced': '2016, February', 'Status': 'Available. Released 2016, February'}}, {'Body': {'Dimensions': '143.5 x 71.2 x 8.7 mm (5.65 x 2.80 x 0.34 in)', 'Weight': '175 g (6.17 oz)', 'SIM': 'Dual SIM (Micro-SIM, dual stand-by)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '5.5 inches, 83.4 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 5.1 (Lollipop)', 'Chipset': 'Mediatek MT6753 (28 nm)', 'CPU': 'Octa-core 1.3 GHz Cortex-A53', 'GPU': 'Mali-T720'}}, {'Memory': {'Card slot': 'microSDXC', 'Internal': '16GB 2GB RAM'}}, {'Main Camera': {'Single': '13 MP, f/2.0, 1/3"", AF', 'Features': 'LED flash, panorama, HDR', 'Video': '1080p@30fps'}}, {'Selfie camera': {'Single': '5 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity, compass'}}, {'Battery': {'Stand-by': 'Non-removable Li-Po 3200 mAh battery', 'Talk time': 'Up to 750 h (2G) / Up to 650 h (3G)'}}, {'Misc': {'Colors': 'Grey, Gold, Silver'}}]"
BLU,Dash X2,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2016, April', 'Status': 'Available. Released 2016, April'}}, {'Body': {'Dimensions': '145 x 73.1 x 9.7 mm (5.71 x 2.88 x 0.38 in)', 'Weight': '174 g (6.14 oz)', 'SIM': 'Dual SIM (Micro-SIM, dual stand-by)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '5.0 inches, 68.9 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 6.0 (Marshmallow)', 'CPU': 'Quad-core 1.3 GHz Cortex-A7', 'GPU': 'Mali-400'}}, {'Memory': {'Card slot': 'microSDXC', 'Internal': '8GB 1GB RAM'}}, {'Main Camera': {'Single': '8 MP, AF', 'Features': 'LED flash', 'Video': '1080p@30fps'}}, {'Selfie camera': {'Single': '5 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'Stereo FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {'Stand-by': 'Removable Li-Po 2000 mAh battery', 'Talk time': 'Up to 750 h (2G) / Up to 700 h (3G)'}}, {'Misc': {'Colors': 'Black, Gold, Rose Gold'}}]"
BLU,Studio X Mini,"[{'Network': {'Technology': 'GSM / HSPA / LTE'}}, {'Launch': {'Announced': '2016, March', 'Status': 'Available. Released 2016, March'}}, {'Body': {'Dimensions': '133.7 x 65.8 x 10.8 mm (5.26 x 2.59 x 0.43 in)', 'Weight': '122 g (4.30 oz)', 'SIM': 'Dual SIM (Micro-SIM, dual stand-by)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '4.5 inches, 55.8 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 5.1 (Lollipop)', 'Chipset': 'Mediatek MT6735 (28 nm)', 'CPU': 'Quad-core 1.0 GHz Cortex-A53', 'GPU': 'Mali-T720'}}, {'Memory': {'Card slot': 'microSDXC', 'Internal': '8GB 1GB RAM'}}, {'Main Camera': {'Single': '5 MP, f/2.8, 1/4.0"", AF', 'Features': 'LED flash', 'Video': '720p@30fps'}}, {'Selfie camera': {'Single': 'VGA'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'Stereo FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {'Stand-by': 'Removable Li-Po 1800 mAh battery', 'Talk time': 'Up to 700 h (2G) / Up to 600 h (3G)'}}, {'Misc': {'Colors': 'Black, White'}}]"
BLU,Dash M2,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2016, April', 'Status': 'Available. Released 2016, April'}}, {'Body': {'Dimensions': '145 x 73.4 x 9.8 mm (5.71 x 2.89 x 0.39 in)', 'Weight': '172 g (6.07 oz)', 'SIM': 'Dual SIM (Micro-SIM, dual stand-by)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '5.0 inches, 68.9 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 6.0 (Marshmallow)', 'CPU': 'Quad-core 1.3 GHz Cortex-A7', 'GPU': 'Mali-400'}}, {'Memory': {'Card slot': 'microSDXC', 'Internal': '4GB 512MB RAM'}}, {'Main Camera': {'Single': '5 MP', 'Features': 'LED flash', 'Video': '1080p@30fps'}}, {'Selfie camera': {'Single': '2 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'Stereo FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {'Stand-by': 'Removable Li-Po 2000 mAh battery', 'Talk time': 'Up to 800 h (2G) / Up to 700 h (3G)'}}, {'Misc': {'Colors': 'Black, Gold, White, Rose Gold'}}]"
BLU,Life Mark,"[{'Network': {'Technology': 'GSM / HSPA / LTE'}}, {'Launch': {'Announced': '2016, March', 'Status': 'Available. Released 2016, March'}}, {'Body': {'Dimensions': '142.4 x 72 x 9.5 mm (5.61 x 2.83 x 0.37 in)', 'Weight': '150 g (5.29 oz)', 'SIM': 'Dual SIM (Micro-SIM, dual stand-by)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '5.0 inches, 68.9 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 5.1 (Lollipop)', 'Chipset': 'Mediatek MT6735 (28 nm)', 'CPU': 'Quad-core 1.3 GHz Cortex-A53', 'GPU': 'Mali-T720'}}, {'Memory': {'Card slot': 'microSDXC', 'Internal': '16GB 2GB RAM'}}, {'Main Camera': {'Single': '13 MP, f/2.0, 1/3"", AF', 'Features': 'LED flash, panorama, HDR', 'Video': '1080p@30fps'}}, {'Selfie camera': {'Single': '5 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Fingerprint (rear-mounted), accelerometer, proximity, compass'}}, {'Battery': {'Stand-by': 'Removable Li-Po 2300 mAh battery', 'Talk time': 'Up to 715 h (2G) / Up to 615 h (3G)'}}, {'Misc': {'Colors': 'Gold, Grey, White'}}]"
BLU,Studio One,"[{'Network': {'Technology': 'GSM / HSPA / LTE'}}, {'Launch': {'Announced': '2016, February', 'Status': 'Available. Released 2016, February'}}, {'Body': {'Dimensions': '141.5 x 71 x 7.6 mm (5.57 x 2.80 x 0.30 in)', 'Weight': '147 g (5.19 oz)', 'SIM': 'Dual SIM (Micro-SIM, dual stand-by)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '5.0 inches, 68.9 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 5.1 (Lollipop)', 'Chipset': 'Mediatek MT6735 (28 nm)', 'CPU': 'Quad-core 1.3 GHz Cortex-A53', 'GPU': 'Mali-T720'}}, {'Memory': {'Card slot': 'microSDXC', 'Internal': '16GB 2GB RAM'}}, {'Main Camera': {'Single': '13 MP, f/2.0, 1/3"", AF', 'Features': 'LED flash, panorama, HDR', 'Video': '1080p@30fps'}}, {'Selfie camera': {'Single': '5 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity, compass'}}, {'Battery': {'Stand-by': 'Non-removable Li-Po 2450 mAh battery', 'Talk time': 'Up to 725 h (2G) / Up to 625 h (3G)'}}, {'Misc': {'Colors': 'Black, Grey, White, Gold'}}]"
BLU,Advance 4.0 L2,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2016, April', 'Status': 'Available. Released 2016, April'}}, {'Body': {'Dimensions': '133.7 x 65.8 x 10.8 mm (5.26 x 2.59 x 0.43 in)', 'Weight': '122 g (4.30 oz)', 'SIM': 'Dual SIM (Mini-SIM, dual stand-by)'}}, {'Display': {'Type': 'TFT capacitive touchscreen, 16M colors', 'Size': '4.0 inches, 45.5 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 6.0 (Marshmallow)', 'Chipset': 'Mediatek MT6580 (28 nm)', 'CPU': 'Quad-core 1.3 GHz Cortex-A7', 'GPU': 'Mali-400MP2'}}, {'Memory': {'Card slot': 'microSDXC', 'Internal': '4GB 512MB RAM'}}, {'Main Camera': {'Single': '3.15 MP', 'Features': 'LED flash', 'Video': '720@30fps'}}, {'Selfie camera': {'Single': 'VGA'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'Stereo FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1300 mAh battery', 'Talk time': 'Up to 700 h (2G) / Up to 500 h (3G)'}}, {'Misc': {'Colors': 'Black, White, Green, Pink'}}]"
BLU,Energy JR,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2016, June', 'Status': 'Available. Released 2016, June'}}, {'Body': {'Dimensions': '131.5 x 63.8 x 11.3 mm (5.18 x 2.51 x 0.44 in)', 'Weight': '136 g (4.80 oz)', 'SIM': 'Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'}}, {'Display': {'Type': 'TFT capacitive touchscreen, 16M colors', 'Size': '4.0 inches, 45.5 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.4.2 (KitKat)', 'CPU': 'Dual-core 1.3 GHz', 'GPU': 'Mali-400'}}, {'Memory': {'Card slot': 'microSDXC', 'Internal': '512MB 256MB RAM'}}, {'Main Camera': {'Single': '3.15 MP', 'Features': 'LED flash', 'Video': '720@30fps'}}, {'Selfie camera': {'Single': 'VGA'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '4.0, A2DP', 'GPS': 'A-GPS only', 'Radio': 'Stereo FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 3000 mAh battery', 'Talk time': 'Up to 720 h'}}, {'Misc': {'Colors': 'Black, White'}}]"
BLU,Studio Touch,"[{'Network': {'Technology': 'GSM / HSPA / LTE'}}, {'Launch': {'Announced': '2016, June', 'Status': 'Available. Released 2016, June'}}, {'Body': {'Dimensions': '143.2 x 71.2 x 8.4 mm (5.64 x 2.80 x 0.33 in)', 'Weight': '141 g (4.97 oz)', 'SIM': 'Dual SIM'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '5.0 inches, 68.9 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 6.0 (Marshmallow)', 'Chipset': 'Mediatek MT6735P (28 nm)', 'CPU': 'Quad-core 1.0 GHz Cortex-A53', 'GPU': 'Mali-T720MP2'}}, {'Memory': {'Card slot': 'microSDXC', 'Internal': '8GB 1GB RAM'}}, {'Main Camera': {'Single': '8 MP, f/2.0, 1/4.0"", AF', 'Features': 'LED flash, panorama, HDR', 'Video': '1080p@30fps'}}, {'Selfie camera': {'Single': '5 MP', 'Features': 'LED flash'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Fingerprint (front-mounted), accelerometer, proximity'}}, {'Battery': {'Stand-by': 'Non-removable Li-Po 2500 mAh battery', 'Talk time': 'Up to 725 h (2G) / Up to 625 h (3G)'}}, {'Misc': {'Colors': 'Gold, Gray'}}]"
BLU,Studio X8 HD,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2016, May', 'Status': 'Available. Released 2016, May'}}, {'Body': {'Dimensions': '146 x 73.6 x 9.9 mm (5.75 x 2.90 x 0.39 in)', 'Weight': '144 g (5.08 oz)', 'SIM': 'Dual SIM (Micro-SIM, dual stand-by)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '5.0 inches, 68.9 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 5.1 (Lollipop)', 'CPU': 'Octa-core 1.4 GHz Cortex-A7', 'GPU': 'Mali-450'}}, {'Memory': {'Card slot': 'microSDXC', 'Internal': '4GB 512MB RAM'}}, {'Main Camera': {'Single': '5 MP', 'Features': 'LED flash', 'Video': '1080p@30fps'}}, {'Selfie camera': {'Single': '5 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'Stereo FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 2000 mAh battery', 'Talk time': 'Up to 450 h'}}, {'Misc': {'Colors': 'Black, White'}}]"
BLU,Studio Selfie 2,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2016, May', 'Status': 'Available. Released 2016, May'}}, {'Body': {'Dimensions': '144.4 x 72.5 x 8.5 mm (5.69 x 2.85 x 0.33 in)', 'Weight': '153 g (5.40 oz)', 'SIM': 'Dual SIM (Micro-SIM, dual stand-by)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '5.0 inches, 68.9 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 5.1 (Lollipop)', 'Chipset': 'Mediatek MT6580 (28 nm)', 'CPU': 'Quad-core 1.3 GHz Cortex-A7', 'GPU': 'Mali-400MP2'}}, {'Memory': {'Card slot': 'microSDXC', 'Internal': '8GB 1GB RAM'}}, {'Main Camera': {'Single': '5 MP, AF', 'Features': 'LED flash', 'Video': '720@30fps'}}, {'Selfie camera': {'Single': '5 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'Stereo FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {'Stand-by': 'Removable Li-Po 3000 mAh battery', 'Talk time': 'Up to 700 h (2G) / Up to 600 h (3G)'}}, {'Misc': {'Colors': 'Black, White, Gold'}}]"
BLU,Neo XL,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2016, March', 'Status': 'Available. Released 2016, March'}}, {'Body': {'Dimensions': '162 x 84.5 x 8.5 mm (6.38 x 3.33 x 0.33 in)', 'Weight': '183 g (6.46 oz)', 'SIM': 'Dual SIM (Micro-SIM, dual stand-by)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '6.0 inches, 99.2 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 5.1 (Lollipop)', 'CPU': 'Quad-core 1.3 GHz Cortex-A7', 'GPU': 'Mali-400'}}, {'Memory': {'Card slot': 'microSDXC', 'Internal': '8GB 1GB RAM'}}, {'Main Camera': {'Single': '8 MP, f/2.4, 1/4.0"", AF', 'Features': 'LED flash', 'Video': '1080p@30fps'}}, {'Selfie camera': {'Single': '5 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'Stereo FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {'Stand-by': 'Removable Li-Po 2800 mAh battery', 'Talk time': 'Up to 700 h (2G) / Up to 650 h (3G)'}}, {'Misc': {'Colors': 'Black, White'}}]"
BLU,Dash L2,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2016, June', 'Status': 'Available. Released 2016, June'}}, {'Body': {'Dimensions': '127 x 64.5 x 11.7 mm (5.0 x 2.54 x 0.46 in)', 'Weight': '123 g (4.34 oz)', 'SIM': 'Dual SIM (MIni-SIM, dual stand-by)'}}, {'Display': {'Type': 'TFT capacitive touchscreen, 16M colors', 'Size': '4.0 inches, 45.5 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 6.0 (Marshmallow)', 'Chipset': 'Mediatek MT6580 (28 nm)', 'CPU': 'Quad-core 1.3 GHz Cortex-A7', 'GPU': 'Mali-400MP2'}}, {'Memory': {'Card slot': 'microSDXC', 'Internal': '4GB 512MB RAM'}}, {'Main Camera': {'Single': '3.15 MP', 'Features': 'LED flash', 'Video': '720p@30fps'}}, {'Selfie camera': {'Single': 'VGA'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'Stereo FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1400 mAh battery', 'Talk time': 'Up to 700 h (2G) / Up to 500 h (3G)'}}, {'Misc': {'Colors': 'Black, White, Teal, Pink, Gold, Green'}}]"
BLU,Neo X,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2016, May', 'Status': 'Available. Released 2016, May'}}, {'Body': {'Dimensions': '143 x 73.8 x 9.8 mm (5.63 x 2.91 x 0.39 in)', 'Weight': '151 g (5.33 oz)', 'SIM': 'Dual SIM (Micro-SIM, dual stand-by)'}}, {'Display': {'Type': 'LCD capacitive touchscreen, 16M colors', 'Size': '5.0 inches, 68.9 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 5.1 (Lollipop)', 'Chipset': 'Mediatek MT6580 (28 nm)', 'CPU': 'Quad-core 1.3 GHz Cortex-A7', 'GPU': 'Mali-400MP2'}}, {'Memory': {'Card slot': 'microSDXC', 'Internal': '4GB 512MB RAM'}}, {'Main Camera': {'Single': '5 MP', 'Features': 'LED flash', 'Video': '720@30fps'}}, {'Selfie camera': {'Single': 'VGA'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'Stereo FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {'Stand-by': 'Removable Li-Po 2000 mAh battery', 'Talk time': 'Up to 800 h (2G) / Up to 700 h (3G)'}}, {'Misc': {'Colors': 'Black, White, Gold'}}]"
BLU,Touch Book M7,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2016, June', 'Status': 'Available. Released 2016, June'}}, {'Body': {'Dimensions': '188 x 107.8 x 9.9 mm (7.40 x 4.24 x 0.39 in)', 'Weight': '-', 'SIM': 'Dual SIM'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '7.0 inches, 137.9 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 5.1 (Lollipop)', 'Chipset': 'Intel Atom x3', 'CPU': 'Quad-core 1.2 GHz Cortex-A7', 'GPU': 'Mali-400'}}, {'Memory': {'Card slot': 'microSDXC (dedicated slot)', 'Internal': '8GB 1GB RAM'}}, {'Main Camera': {'Single': '2 MP', 'Video': '720p@30fps'}}, {'Selfie camera': {'Single': 'VGA'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'Stereo FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer'}}, {'Battery': {'Stand-by': 'Non-removable Li-Po 2800 mAh battery', 'Talk time': 'Up to 190 h (3G)'}}, {'Misc': {'Colors': 'Black, White'}}]"
BLU,Energy XL,"[{'Network': {'Technology': 'GSM / HSPA / LTE'}}, {'Launch': {'Announced': '2016, July', 'Status': 'Available. Released 2016, July'}}, {'Body': {'Dimensions': '160.9 x 81.2 x 8.4 mm (6.33 x 3.20 x 0.33 in)', 'Weight': '208 g (7.34 oz)', 'SIM': 'Dual SIM'}}, {'Display': {'Type': 'AMOLED capacitive touchscreen, 16M colors', 'Size': '6.0 inches, 99.2 cm', 'Resolution': '2', 'Protection': ' (~76.0% screen-to-body ratio)'}}, {'Platform': {'OS': 'Android 5.1 (Lollipop)', 'Chipset': 'Mediatek MT6753 (28 nm)', 'CPU': 'Octa-core 1.3 GHz Cortex-A53', 'GPU': 'Mali-T720MP3'}}, {'Memory': {'Card slot': 'microSDXC', 'Internal': '64GB 3GB RAM'}}, {'Main Camera': {'Single': '13 MP, f/2.2, PDAF', 'Features': 'LED flash, panorama, HDR', 'Video': '1080p@30fps'}}, {'Selfie camera': {'Single': '5 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'FM radio', 'USB': '2.0, Type-C 1.0 reversible connector'}}, {'Features': {'Sensors': 'Fingerprint (front-mounted), accelerometer, gyro, proximity'}}, {'Battery': {'Stand-by': 'Non-removable Li-Po 5000 mAh battery', 'Talk time': 'Up to 820 h (2G) / Up to 720 h (3G)'}}, {'Misc': {'Colors': 'Gold, Silver'}}]"
Acer,Liquid Z530,"[{'Network': {'Technology': 'GSM / HSPA / LTE'}}, {'Launch': {'Announced': '2015, September', 'Status': 'Available. Released 2015, October'}}, {'Body': {'Dimensions': '144 x 70.3 x 8.9 mm (5.67 x 2.77 x 0.35 in)', 'Weight': '145 g (5.11 oz)', 'SIM': 'Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '5.0 inches, 68.9 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 5.1 (Lollipop)', 'Chipset': 'Mediatek MT6735 (28 nm)', 'CPU': 'Quad-core 1.3 GHz Cortex-A53', 'GPU': 'Mali-T720MP2'}}, {'Memory': {'Card slot': 'microSDXC (dedicated slot)', 'Internal': '8GB 1GB RAM, 16GB 2GB RAM'}}, {'Main Camera': {'Single': '8 MP, AF', 'Features': 'LED flash, HDR, panorama', 'Video': 'Yes'}}, {'Selfie camera': {'Single': '8 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black, White', 'Price': 'About 150 EUR'}}]"
Coolpad,Modena 2,"[{'Network': {'Technology': 'GSM / HSPA / LTE'}}, {'Launch': {'Announced': '2016, September', 'Status': 'Available. Released 2016, September'}}, {'Body': {'Dimensions': '154.5 x 76.5 x 7.9 mm (6.08 x 3.01 x 0.31 in)', 'Weight': '143 g (5.04 oz)', 'SIM': 'Hybrid Dual SIM (Nano-SIM, dual stand-by)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '5.5 inches, 83.4 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 6 (Marshmallow), Cool UI 8', 'Chipset': 'Mediatek MT6735P (28 nm)', 'CPU': 'Quad-core 1.0 GHz Cortex-A53', 'GPU': 'Mali-T720MP2'}}, {'Memory': {'Card slot': 'microSDHC (uses shared SIM slot)', 'Internal': '16GB 2GB RAM'}}, {'Main Camera': {'Single': '8 MP, f/2.2, AF', 'Features': 'LED flash, HDR, panorama', 'Video': 'Yes'}}, {'Selfie camera': {'Single': '8 MP, f/2.2'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '4.1, A2DP, LE', 'GPS': 'Yes, with A-GPS', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity, compass'}}, {'Battery': {}}, {'Misc': {'Colors': 'Gold, Black', 'Models': 'E502', 'Price': 'About 180 EUR'}}]"
