Brand,Model,Specifications
ZTE,V96,"[{'Network': {'Technology': 'GSM / UMTS / LTE'}}, {'Launch': {'Announced': '2012, February. Released 2012, Q4', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '-', 'Weight': '-', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT capacitive touchscreen, 16M colors', 'Size': '10.1 inches, 295.8 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.0 (Ice Cream Sandwich)', 'Chipset': 'Qualcomm MSM8960 Snapdragon S4 Plus', 'CPU': 'Dual-core 1.7 GHz Krait', 'GPU': 'Adreno 225'}}, {'Memory': {'Card slot': 'No', 'Internal': '16GB 1GB RAM'}}, {'Main Camera': {'Single': '5 MP, AF', 'Video': 'Yes'}}, {'Selfie camera': {'Single': '2 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': 'Yes', 'GPS': 'Yes, with A-GPS', 'Radio': 'No', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'Accelerometer, compass'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black'}}]"
ZTE,U880E,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2012, May. Released 2012, September', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '120.5 x 63.6 x 10.8 mm (4.74 x 2.50 x 0.43 in)', 'Weight': '141 g (4.97 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT capacitive touchscreen', 'Size': '4.0 inches, 45.5 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 2.3 (Gingerbread)', 'Chipset': 'Marvell PXA920H', 'CPU': '1.0 GHz'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '4GB 512MB RAM'}}, {'Main Camera': {'Single': '5 MP, AF', 'Features': 'LED flash', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'VGA'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '2.1, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity, compass'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black'}}]"
ZTE,T98,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2012, February. Released 2012, Q4', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '-', 'Weight': '-', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT capacitive touchscreen, 16M colors', 'Size': '7.0 inches, 139.5 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.0 (Ice Cream Sandwich)', 'Chipset': 'Nvidia Tegra 3', 'CPU': 'Quad-core 1.5 GHz', 'GPU': 'ULP GeForce'}}, {'Memory': {'Card slot': 'No', 'Internal': '16GB 1GB RAM'}}, {'Main Camera': {'Single': '5 MP, AF', 'Video': '720p'}}, {'Selfie camera': {'Single': '2 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': 'Yes', 'GPS': 'Yes', 'Radio': 'No', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'Accelerometer, gyro, compass'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black'}}]"
ZTE,PF 100,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2012, February', 'Status': 'Cancelled'}}, {'Body': {'Dimensions': '-', 'Weight': '-', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT capacitive touchscreen, 16M colors', 'Size': '10.1 inches, 290.4 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.0 (Ice Cream Sandwich)', 'Chipset': 'Nvidia Tegra 3', 'CPU': 'Quad-core 1.5 GHz', 'GPU': 'ULP GeForce'}}, {'Memory': {'Card slot': 'No', 'Internal': '16GB 1GB RAM'}}, {'Main Camera': {'Single': '5 MP, AF', 'Video': '720p'}}, {'Selfie camera': {'Single': '2 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': 'Yes', 'GPS': 'Yes, with A-GPS', 'Radio': 'No', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'Accelerometer, gyro, compass'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black'}}]"
ZTE,Grand X V970,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2012, February. Released 2012, July', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '127.4 x 65 x 9.9 mm (5.02 x 2.56 x 0.39 in)', 'Weight': '110 g (3.88 oz)', 'SIM': 'Dual SIM (Mini-SIM, dual stand-by)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '4.3 inches, 51.0 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.0 (Ice Cream Sandwich), upgradable to 4.1.1 (Jelly Bean)', 'Chipset': 'Nvidia Tegra 2', 'CPU': '1.0 GHz dual-core Cortex-A9', 'GPU': 'ULP GeForce'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '4GB 1GB RAM'}}, {'Main Camera': {'Single': '5 MP, AF', 'Features': 'LED flash', 'Video': '1080p@30fps'}}, {'Selfie camera': {'Single': 'VGA'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot', 'Bluetooth': '2.1, A2DP, EDR', 'GPS': 'Yes, with A-GPS', 'Radio': 'Stereo FM radio, RDS', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, gyro, proximity, compass'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black', 'Price': 'About 230 EUR'}}]"
ZTE,Grand X LTE T82,"[{'Network': {'Technology': 'GSM / HSPA / LTE'}}, {'Launch': {'Announced': '2012, July. Released 2012, November', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '130.9 x 65 x 11.2 mm (5.15 x 2.56 x 0.44 in)', 'Weight': '151 g (5.33 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'Capacitive touchscreen, 16M colors', 'Size': '4.3 inches, 51.0 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.0 (Ice Cream Sandwich)', 'Chipset': 'Qualcomm MSM8960 Snapdragon S4 Plus', 'CPU': 'Dual-core 1.5 GHz Krait', 'GPU': 'Adreno 225'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '4GB 1GB RAM'}}, {'Main Camera': {'Single': '8 MP, AF', 'Features': 'LED flash', 'Video': '1080p@30fps'}}, {'Selfie camera': {'Single': '1.3 MP', 'Video': '720p@30fps'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, gyro, proximity, compass'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1900 mAh battery', 'Talk time': 'Up to 300 h'}}, {'Misc': {'Colors': 'White, Black', 'SAR EU': '0.77 W/kg (head) \xa0 \xa0 1.05 W/kg (body) \xa0 \xa0 ', 'Price': 'About 340 EUR'}}]"
ZTE,Grand X IN,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2012, August. Released 2012, September', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '127 x 65 x 9.9 mm (5.0 x 2.56 x 0.39 in)', 'Weight': '140.8 g (4.94 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT capacitive touchscreen, 16M colors', 'Size': '4.3 inches, 51.0 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.0 (Ice Cream Sandwich)', 'Chipset': 'Intel XMM 6260', 'CPU': '1.6 GHz Intel Atom Z2460', 'GPU': 'Intel graphics media accelerator (400 MHz)'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '4GB 1GB RAM, 16GB 1GB RAM'}}, {'Main Camera': {'Single': '8 MP, AF', 'Features': 'LED flash', 'Video': '1080p@30fps'}}, {'Selfie camera': {'Single': 'VGA'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot', 'Bluetooth': '2.1, A2DP, EDR', 'GPS': 'Yes, with A-GPS', 'NFC': 'Yes', 'Radio': 'Stereo FM radio, RDS', 'USB': 'microUSB 2.0 (MHL TV-out)'}}, {'Features': {'Sensors': 'Accelerometer, gyro, proximity, compass'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black', 'Price': 'About 430 EUR'}}]"
ZTE,N880E,"[{'Network': {'Technology': 'CDMA / EVDO'}}, {'Launch': {'Announced': '2012, May. Released 2012, May', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '119 x 61 x 10.4 mm (4.69 x 2.40 x 0.41 in)', 'Weight': '130 g (4.59 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT capacitive touchscreen', 'Size': '4.0 inches, 45.5 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 2.3 (Gingerbread), 4.1.1 (Jelly Bean), upgradable to 4.2 (Jelly Bean)', 'Chipset': 'Qualcomm MSM7627A Snapdragon S1', 'CPU': '1.0 GHz Cortex-A5', 'GPU': 'Adreno 200'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '4GB 512MB RAM'}}, {'Main Camera': {'Single': '3.15 MP, AF', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '2.1, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'Stereo FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity, compass'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black'}}]"
ZTE,Warp Sequent,"[{'Network': {'Technology': 'CDMA / EVDO'}}, {'Launch': {'Announced': '2012, September. Released 2012, September', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '127 x 64.8 x 9.9 mm (5.0 x 2.55 x 0.39 in)', 'Weight': '129.8 g (4.55 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT capacitive touchscreen, 256K colors', 'Size': '4.3 inches, 51.0 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.0.4 (Ice Cream Sandwich)', 'Chipset': 'Qualcomm MSM8655 Snapdragon S2', 'CPU': '1.4 GHz Scorpion', 'GPU': 'Adreno 205'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '4GB (2.6GB user available), 768MB RAM'}}, {'Main Camera': {'Single': '5 MP, AF', 'Features': 'LED flash', 'Video': '720p'}}, {'Selfie camera': {'Single': '1.3 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'No', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1650 mAh battery', 'Talk time': 'Up to 220 h'}}, {'Misc': {'Colors': 'Black', 'SAR': '0.76 W/kg (head) \xa0 \xa0 1.23 W/kg (body) \xa0 \xa0 '}}]"
ZTE,Anthem 4G,"[{'Network': {'Technology': 'CDMA / EVDO / LTE'}}, {'Launch': {'Announced': '2012, September. Released 2012, September', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '130.1 x 68.1 x 13.7 mm (5.12 x 2.68 x 0.54 in)', 'Weight': '189.9 g (6.67 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT capacitive touchscreen, 256K colors', 'Size': '4.3 inches, 52.6 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 2.3 (Gingerbread)', 'Chipset': 'Qualcomm Snapdragon', 'CPU': 'Dual-core 1.2 GHz'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '4GB (2.3GB user available), 512MB RAM'}}, {'Main Camera': {'Single': '5 MP, AF', 'Features': 'LED flash', 'Video': '1080p@30fps'}}, {'Selfie camera': {'Single': 'VGA'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': 'Yes', 'GPS': 'Yes, with A-GPS', 'Radio': 'No', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1780 mAh battery', 'Talk time': 'Up to 244 h'}}, {'Misc': {'Colors': 'Black'}}]"
ZTE,Blade III,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2012, September. Released 2012, September', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '123 x 63.5 x 10 mm (4.84 x 2.5 x 0.39 in)', 'Weight': '130 g (4.59 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT capacitive touchscreen, 65K colors', 'Size': '4.0 inches, 45.5 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.0 (Ice Cream Sandwich)', 'Chipset': 'Qualcomm MSM7227A Snapdragon S1', 'CPU': '1.0 GHz Cortex-A5', 'GPU': 'Adreno 200'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '4GB (2.5GB user available), 512MB RAM'}}, {'Main Camera': {'Single': '5 MP, AF', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot, DLNA', 'Bluetooth': '2.1, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity, compass'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black, White', 'Price': 'About 190 EUR'}}]"
ZTE,Flash,"[{'Network': {'Technology': 'CDMA / EVDO / LTE'}}, {'Launch': {'Announced': '2012, November. Released 2012, November', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '133.9 x 65.7 x 9.7 mm (5.27 x 2.59 x 0.38 in)', 'Weight': '142 g (5.01 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '4.5 inches, 55.8 cm', 'Resolution': '2', 'Protection': ' (~63.5% screen-to-body ratio)'}}, {'Platform': {'OS': 'Android 4.0.4 (Ice Cream Sandwich)', 'Chipset': 'Qualcomm MSM8960 Snapdragon S4 Plus', 'CPU': 'Dual-core 1.5 GHz Krait', 'GPU': 'Adreno 225'}}, {'Memory': {'Card slot': 'microSDXC (dedicated slot)', 'Internal': '8GB 1GB RAM'}}, {'Main Camera': {'Single': '12.6 MP, AF', 'Features': 'LED flash', 'Video': '1080p@30fps'}}, {'Selfie camera': {'Single': '1 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS', 'NFC': 'Yes', 'Radio': 'To be confirmed', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, gyro, proximity, compass'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1780 mAh battery', 'Talk time': 'Up to 216 h'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 360 EUR'}}]"
ZTE,Grand Era U895,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2012, September. Released 2012, September', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '133 x 66 x 8.6 mm (5.24 x 2.60 x 0.34 in)', 'Weight': '110 g (3.88 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT capacitive touchscreen, 16M colors', 'Size': '4.5 inches, 55.8 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.0 (Ice Cream Sandwich)', 'Chipset': 'Nvidia Tegra 3', 'CPU': 'Quad-core 1.5 GHz', 'GPU': 'ULP GeForce'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '4GB 1GB RAM'}}, {'Main Camera': {'Single': '8 MP, AF', 'Features': 'LED flash', 'Video': '1080p@30fps'}}, {'Selfie camera': {'Single': '1.3 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '2.1, A2DP, EDR', 'GPS': 'Yes, with A-GPS', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, gyro, proximity, compass'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black', 'Price': 'About 380 EUR'}}]"
ZTE,N290,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2010. Released 2010', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '112 x 55 x 13 mm (4.41 x 2.17 x 0.51 in)', 'Weight': '106 g (3.74 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 256K colors', 'Size': '3.2 inches, 29.1 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '1000 entries, Photocall', 'Call records': 'Yes', 'Internal': '20MB'}}, {'Main Camera': {'Single': '3.2 MP', 'Video': 'Yes'}}, {'Selfie camera': {'Single': '2 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0, A2DP', 'GPS': 'No', 'Radio': 'FM radio', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS, MMS', 'Messaging': 'WAP 2.0/xHTML', 'Browser': 'Yes', 'Games': 'Yes', 'Java': 'Digital TV'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1500 mAh battery', 'Talk time': 'Up to 500 h'}}, {'Misc': {'Colors': 'Black'}}]"
ZTE,N280,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2010. Released 2010', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '113 x 56 x 14 mm (4.45 x 2.20 x 0.55 in)', 'Weight': '130 g (4.59 oz)', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT resistive touchscreen, 256K colors', 'Size': '2.8 inches, 24.3 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSD (dedicated slot)', 'Phonebook': 'Yes, Photocall', 'Call records': 'Yes', 'Internal': '32MB'}}, {'Main Camera': {'Single': 'VGA', 'Video': '176x144'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0, A2DP', 'GPS': 'No', 'Radio': 'No', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS', 'Messaging': 'WAP 2.0', 'Browser': 'Yes', 'Games': 'Yes', 'Java': 'Analog TV'}}, {'Battery': {'Stand-by': 'Removable Li-Ion battery', 'Talk time': 'Up to 360 h'}}, {'Misc': {'Colors': 'Black'}}]"
ZTE,Sage,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2010. Released 2010', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '93 x 49 x 13.5 mm (3.66 x 1.93 x 0.53 in)', 'Weight': '80 g (2.82 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 65K colors'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': 'Yes, Photocall', 'Call records': 'Yes', 'Internal': '10MB'}}, {'Main Camera': {'Single': '1.3 MP', 'Video': 'No'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'Yes', 'GPS': 'No', 'Radio': 'Stereo FM radio', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS', 'Messaging': 'WAP 2.0/xHTML, HTML', 'Browser': 'Yes', 'Games': 'Yes', 'Java': 'MP4/H.263 player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion battery'}}, {'Misc': {'Colors': 'Black'}}]"
ZTE,Blade,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2010, October. Released 2010, November', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '116 x 56.5 x 11.8 mm (4.57 x 2.22 x 0.46 in)', 'Weight': '110 g (3.88 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'AMOLED or LCD capacitive touchscreen, 256K colors', 'Size': '3.5 inches, 34.9 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 2.1 (Eclair), upgradable to 2.2 (Froyo)', 'Chipset': 'Qualcomm MSM7227 Snapdragon S1', 'CPU': '600 MHz ARM 11', 'GPU': 'Adreno 200'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot), 2 GB included', 'Internal': '512MB RAM, 512MB'}}, {'Main Camera': {'Single': '3.15 MP, AF', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g, hotspot (Android 2.2)', 'Bluetooth': '2.1, A2DP, EDR', 'GPS': 'Yes, with A-GPS', 'Radio': 'Stereo FM radio, RDS', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity, compass', 'Browser': 'WAP 2.0/xHTML, HTML'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1250 mAh battery', 'Talk time': 'Up to 192 h'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 170 EUR'}}]"
ZTE,X990D,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2010. Released 2010', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '107 x 61 x 12 mm (4.21 x 2.40 x 0.47 in)', 'Weight': '90 g (3.17 oz)', 'Keyboard': 'QWERTY', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT resistive touchscreen, 256K colors', 'Size': '2.5 inches, 19.4 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': 'Yes, Photocall', 'Call records': 'Yes'}}, {'Main Camera': {'Single': '2 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0, A2DP', 'GPS': 'No', 'Radio': 'Stereo FM radio, RDS', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'SMS, MMS, Email, IM', 'Messaging': 'WAP 2.0/xHTML, HTML', 'Browser': 'Yes', 'Games': 'Yes, MIDP 2.0', 'Java': 'MP3/WMA/eAAC+ player'}}, {'Battery': {}}, {'Misc': {'Colors': 'White'}}]"
ZTE,Libra,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2011, February. Released 2011, September', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '-', 'Weight': '-', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT capacitive touchscreen, 256K colors', 'Size': '3.5 inches, 34.9 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 2.1 (Eclair), upgradable to 2.2 (Froyo)', 'Chipset': 'Qualcomm MSM7227 Snapdragon S1', 'CPU': '600 MHz ARM 11', 'GPU': 'Adreno 200'}}, {'Memory': {'Card slot': 'microSD (dedicated slot)'}}, {'Main Camera': {'Single': '3.15 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g, hotspot (Android 2.2)', 'Bluetooth': '2.1, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity, compass', 'Browser': 'WAP 2.0/xHTML, HTML'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black, Silver', 'Price': 'About 190 EUR'}}]"
ZTE,Rio,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2011. Released 2011', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '107 x 61 x 12 mm (4.21 x 2.40 x 0.47 in)', 'Weight': '90 g (3.17 oz)', 'Keyboard': 'QWERTY', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT resistive touchscreen, 256K colors', 'Size': '2.4 inches, 17.8 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': 'Yes, Photocall', 'Call records': 'Yes', 'Internal': '1MB'}}, {'Main Camera': {'Single': '2 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'Yes', 'GPS': 'No', 'Radio': 'FM radio', 'USB': 'miniUSB 2.0'}}, {'Features': {'Sensors': 'SMS, MMS, Email', 'Messaging': 'Yes', 'Games': 'MP3/eAAC+ player', 'Java': '\r\nMP4/H.263 player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion battery', 'Talk time': 'Up to 550 h'}}, {'Misc': {'Colors': 'Black, Pink'}}]"
